chr	tss	symbol	PromoterActivityQuantile	Expression	isExpressed
chr1	40665681	ENSG00000117016:N.N.N	96.0933068633012	1	True
chr1	40738837	ENSG00000066136:N.N.N	25.00709018718094	1	True
chr1	40862365	ENSG00000179862:N.N.N	2.439024390243902	1	True
chr1	40979720	ENSG00000171793:N.N.D	71.49035734543392	1	True
chr1	41014589	ENSG00000281207:N.N.N	18.39194554736245	1	True
chr1	41160897	ENSG00000010803:N.N.N	55.92739648326716	1	True
chr1	42334964	ENSG00000198815:N.N.N	60.23823028927963	1	True
chr1	42380791	ENSG00000177181:N.N.N	97.5609756097561	1	True
chr1	42456542	ENSG00000127125:N.N.N	38.2161089052751	1	True
chr1	42534888	ENSG00000186409:N.N.N	45.80260918888258	1	True
chr1	42658422	ENSG00000171960:N.N.D	82.64322178105502	1	True
chr1	42682417	ENSG00000065978:N.N.D	42.51985252410664	1	True
chr1	42740253	ENSG00000164007:D.N.N	12.47872943845718	1	True
chr1	42767011	ENSG00000117385:N.U.N	33.26715825297788	1	True
chr1	42767248	ENSG00000164008:N.N.N	65.80402722631878	1	True
chr1	42817121	ENSG00000164010:N.U.U	69.04424276800907	1	True
chr1	42817396	ENSG00000177868:N.N.U	87.52127056154282	1	True
chr1	42846413	ENSG00000228192:N.N.N	84.46539988655701	1	True
chr1	42846572	ENSG00000164011:N.N.N	64.95320476460579	1	True
chr1	42959175	ENSG00000117394:U.N.N	15.35025524673851	1	True
chr1	43147903	ENSG00000186973:N.N.N	59.27396483267158	1	True
chr1	43172569	ENSG00000117395:N.N.D	56.06211003970505	1	True
chr1	43359012	ENSG00000117399:N.N.N	28.72234826999433	1	True
chr1	43367737	ENSG00000066322:N.N.N	68.81735677821895	1	True
chr1	43389807	ENSG00000159479:N.U.N	81.64350538854225	1	True
chr1	43389895	ENSG00000198198:N.N.N	17.57657402155417	1	True
chr1	43453824	ENSG00000178922:U.N.N	63.43590470788429	1	True
chr1	43530882	ENSG00000142949:U.N.N	24.07118547929665	1	True
chr1	43650148	ENSG00000066135:N.U.U	44.89506522972206	1	True
chr1	43707535	ENSG00000126091:U.N.N	35.38003403289847	1	True
chr1	43946949	ENSG00000117408:N.N.N	46.1287577992059	1	True
chr1	43970009	ENSG00000132768:N.N.N	27.55246738513897	1	True
chr1	43974943	ENSG00000117410:N.N.N	21.03658536585366	1	True
chr1	43979935	ENSG00000117411:N.N.N	20.4977311401021	1	True
chr1	43991598	ENSG00000159214:N.N.N	15.63386273397618	1	True
chr1	44017324	ENSG00000196517:U.U.U	24.92909812819059	1	True
chr1	44213470	ENSG00000178028:N.N.N	25.21270561542825	1	True
chr1	44355207	ENSG00000117419:N.N.N	43.84571752694271	1	True
chr1	44405193	ENSG00000187147:N.N.N	37.33692569483834	1	True
chr1	44674480	ENSG00000126106:U.N.N	17.48440158820193	1	True
chr1	44739836	ENSG00000142945:D.N.D	56.23936471922859	1	True
chr1	44775539	ENSG00000142937:N.N.N	50.21979580260919	1	True
chr1	44800376	ENSG00000173846:N.N.N	49.5391378332388	1	True
chr1	44986609	ENSG00000070785:N.N.N	96.19965967101531	1	True
chr1	45011323	ENSG00000126107:N.N.N	20.37010777084515	1	True
chr1	45012253	ENSG00000126088:N.N.N	22.42626205331821	1	True
chr1	45206604	ENSG00000162415:N.N.U	59.53630175836642	1	True
chr1	45340169	ENSG00000132773:N.N.N	54.75042541123086	1	True
chr1	45340387	ENSG00000132781:N.N.N	33.65002836074872	1	True
chr1	45491162	ENSG00000070759:D.N.N	10.79126488939308	1	True
chr1	45499973	ENSG00000280670:D.U.N	53.08423142370959	1	True
chr1	45500299	ENSG00000132763:N.N.N	39.16619398752127	1	True
chr1	45521937	ENSG00000117450:N.N.D	81.54424276800907	1	True
chr1	45550542	ENSG00000117448:N.N.N	18.66137266023823	1	True
chr1	45584040	ENSG00000132780:D.N.D	72.77368122518435	1	True
chr1	45624053	ENSG00000159588:N.N.N	5.962847419171866	1	True
chr1	45686532	ENSG00000159592:N.N.N	51.68037436188315	1	True
chr1	45688180	ENSG00000159596:N.N.U	94.37748156551334	1	True
chr1	45697074	ENSG00000230896:N.N.N	75.35450935904709	1	True
chr1	45750648	ENSG00000197429:N.N.N	69.76744186046511	1	True
chr1	45803611	ENSG00000086015:U.N.N	36.35138967668747	1	True
chr1	46132628	ENSG00000117461:N.N.N	61.81934203062961	1	True
chr1	46220304	ENSG00000085998:N.N.N	49.72348269994328	1	True
chr1	46247762	ENSG00000085999:N.U.D	59.22433352240499	1	True
chr1	46303607	ENSG00000132128:N.N.N	26.08479863868406	1	True
chr1	46303697	ENSG00000173660:N.N.N	60.03261486103233	1	True
chr1	46340176	ENSG00000117481:N.N.N	48.01474758933636	1	True
chr1	46394316	ENSG00000117480:N.N.N	22.56806579693704	1	True
chr1	46604293	ENSG00000079277:N.N.N	53.93505388542258	1	True
chr1	46615132	ENSG00000142961:N.N.N	13.471355643789	1	True
chr1	46668453	ENSG00000123472:N.N.N	62.59926262053318	1	True
chr1	46719113	ENSG00000159658:N.N.N	59.64974475326149	1	True
chr1	47229770	ENSG00000162367:N.N.U	99.04991491775382	1	True
chr1	47314139	ENSG00000123473:N.N.N	95.97986386840613	1	True
chr1	47333796	ENSG00000162368:N.N.N	55.04112308564946	1	True
chr1	47408476	ENSG00000225762:D.U.N	63.57770845150312	1	True
chr1	47416284	ENSG00000186790:U.N.N	92.04480998298355	1	True
chr1	47434640	ENSG00000237424:U.N.N	34.02580828133863	1	True
chr1	47436016	ENSG00000186564:N.N.N	25.99262620533182	1	True
chr1	47997384	ENSG00000269113:N.N.N	58.26006806579694	1	True
chr1	48222686	ENSG00000117834:D.U.D	6.565513329551901	1	True
chr1	48435966	ENSG00000235105:N.D.N	76.16279069767442	1	True
chr1	48472203	ENSG00000132122:N.N.N	99.58167895632445	1	True
chr1	50960266	ENSG00000185104:N.N.N	96.83777651730006	1	True
chr1	50960744	ENSG00000123080:D.U.D	9.160521837776518	1	True
chr1	51236272	ENSG00000123091:N.N.N	64.98865570051049	1	True
chr1	51322209	ENSG00000085831:U.D.N	73.1920022688599	1	True
chr1	51519265	ENSG00000085832:N.N.N	92.56239364719228	1	True
chr1	51617091	ENSG00000117859:N.N.N	97.41208167895633	1	True
chr1	51878804	ENSG00000078618:N.N.N	89.40017016449234	1	True
chr1	51990699	ENSG00000169213:N.D.U	51.74418604651163	1	True
chr1	52033815	ENSG00000198841:N.N.N	34.08252977878616	1	True
chr1	52056170	ENSG00000117862:N.N.N	89.18746454906409	1	True
chr1	52056294	ENSG00000134717:N.N.U	89.96029495178672	1	True
chr1	52142093	ENSG00000157077:N.N.U	72.78077141236528	1	True
chr1	52366192	ENSG00000154222:U.N.N	31.4804310833806	1	True
chr1	52404422	ENSG00000085840:N.N.D	76.94271128757799	1	True
chr1	52404601	ENSG00000134748:N.N.N	78.01332955190017	1	True
chr1	52553091	ENSG00000134744:N.N.N	36.57118547929665	1	True
chr1	52602370	ENSG00000116157:N.N.N	35.06806579693704	1	True
chr1	52698346	ENSG00000162377:N.N.N	76.66619398752127	1	True
chr1	52726452	ENSG00000162378:N.N.N	71.91576857629042	1	True
chr1	52772647	ENSG00000228929:N.N.N	65.45660805445264	1	True
chr1	52842735	ENSG00000203995:N.N.N	75.57430516165627	1	True
chr1	52921739	ENSG00000121310:N.N.N	19.15768576290414	1	True
chr1	52927275	ENSG00000116171:N.N.N	62.37946681792399	1	True
chr1	53062212	ENSG00000174348:N.N.N	28.44583096993761	1	True
chr1	53142576	ENSG00000162383:N.N.N	13.20192853091322	1	True
chr1	53196823	ENSG00000157184:N.N.N	29.26120249574589	1	True
chr1	53220633	ENSG00000162384:N.N.N	66.52722631877482	1	True
chr1	53238517	ENSG00000162385:N.N.N	93.74645490640953	1	True
chr1	53238579	ENSG00000226754:N.N.N	89.52070334656835	1	True
chr1	53328167	ENSG00000157193:U.N.N	77.11996596710154	1	True
chr1	53838295	ENSG00000058804:N.N.N	90.9954622802042	1	True
chr1	53889796	ENSG00000058799:N.N.N	76.62365286443563	1	True
chr1	53945928	ENSG00000081870:N.N.D	77.15541690300624	1	True
chr1	53946349	ENSG00000116212:N.N.N	78.9917753828701	1	True
chr1	53976030	ENSG00000219102:N.N.N	83.23170731707317	1	True
chr1	54053437	ENSG00000116209:N.N.N	32.24617129892229	1	True
chr1	54053607	ENSG00000116205:N.N.N	55.5587067498582	1	True
chr1	54195615	ENSG00000215883:N.U.N	54.38173567782189	1	True
chr1	54200195	ENSG00000116221:N.N.N	55.56579693703914	1	True
chr1	54406418	ENSG00000157216:N.N.N	27.49574588769143	1	True
chr1	54548227	ENSG00000162390:N.N.D	4.310833806012479	1	True
chr1	54623524	ENSG00000162391:D.U.D	2.162507090187181	1	True
chr1	54715860	ENSG00000243725:N.N.N	63.47844583096994	1	True
chr1	54764522	ENSG00000162396:N.N.N	34.26687464549064	1	True
chr1	54801322	ENSG00000006555:N.N.D	6.062110039705048	1	True
chr1	54887194	ENSG00000116133:N.N.N	29.37464549064095	1	True
chr1	55039547	ENSG00000169174:U.N.N	6.749858196256382	1	True
chr1	55215363	ENSG00000162402:N.N.N	72.1355643788996	1	True
chr1	55581036	ENSG00000234810:N.N.N	99.06409529211571	1	True
chr1	56579562	ENSG00000162407:N.N.N	48.44724900737379	1	True
chr1	56645313	ENSG00000162409:N.N.N	94.3207600680658	1	True
chr1	56819403	ENSG00000187889:N.U.N	77.87861599546228	1	True
chr1	56854805	ENSG00000157131:D.N.N	13.57770845150312	1	True
chr1	56966014	ENSG00000021852:N.U.N	1.106069200226886	1	True
chr1	57424056	ENSG00000173406:D.U.N	57.79211571185479	1	True
chr1	58546725	ENSG00000162600:N.N.N	43.71809415768576	1	True
chr1	58700061	ENSG00000162601:N.N.N	45.58990357345434	1	True
chr1	58784326	ENSG00000177606:U.N.N	25.16307430516166	1	True
chr1	59296980	ENSG00000172456:N.N.N	60.78417470221214	1	True
chr1	59814948	ENSG00000134709:N.N.U	29.30374361883154	1	True
chr1	59926772	ENSG00000134716:N.N.N	48.8230289279637	1	True
chr1	60622544	ENSG00000226476:N.N.U	41.58394781622235	1	True
chr1	61081861	ENSG00000162599:N.N.N	38.73369256948384	1	True
chr1	61725140	ENSG00000162604:N.N.N	38.36500283607487	1	True
chr1	61742405	ENSG00000132849:N.D.N	59.41576857629041	1	True
chr1	62319433	ENSG00000132854:N.N.D	3.693987521270562	1	True
chr1	62437048	ENSG00000162607:N.N.N	77.58791832104367	1	True
chr1	62597486	ENSG00000132855:N.N.N	92.18661372660239	1	True
chr1	62607765	ENSG00000278967:N.N.N	94.95178672716959	1	True
chr1	62688263	ENSG00000116641:N.N.N	97.05757231990924	1	True
chr1	62688481	ENSG00000235545:U.N.N	98.73085649461146	1	True
chr1	62784131	ENSG00000125703:N.N.N	75.69483834373227	1	True
chr1	63367626	ENSG00000088035:N.N.N	62.26602382302893	1	True
chr1	63523193	ENSG00000142856:N.N.N	86.06069200226887	1	True
chr1	63523524	ENSG00000203965:N.N.N	42.92399319342031	1	True
chr1	63623092	ENSG00000079739:N.N.N	15.8252977878616	1	True
chr1	63774016	ENSG00000185483:N.N.U	35.40839478162223	1	True
chr1	64470792	ENSG00000158966:N.N.N	55.94157685762904	1	True
chr1	64745094	ENSG00000162437:N.N.N	91.00255246738514	1	True
chr1	64966548	ENSG00000162434:N.N.N	76.4676687464549	1	True
chr1	65147829	ENSG00000162433:N.N.D	23.14237095859331	1	True
chr1	65309542	ENSG00000116675:N.N.N	41.17271695972774	1	True
chr1	65420651	ENSG00000116678:N.N.N	42.3425978445831	1	True
chr1	65420715	ENSG00000213625:N.N.N	61.04651162790697	1	True
chr1	65792894	ENSG00000184588:D.U.N	78.18349404424276	1	True
chr1	66752458	ENSG00000152760:D.N.N	35.50056721497447	1	True
chr1	66924855	ENSG00000152763:N.N.N	91.02382302892796	1	True
chr1	66924958	ENSG00000198160:N.N.U	64.44980147475893	1	True
chr1	67054147	ENSG00000116704:N.N.N	31.97674418604651	1	True
chr1	67430385	ENSG00000142864:N.N.N	63.59897901304594	1	True
chr1	67685200	ENSG00000116717:U.N.N	65.43533749290981	1	True
chr1	67833466	ENSG00000172380:N.D.N	74.60294951786727	1	True
chr1	68232544	ENSG00000116729:U.N.N	33.23170731707317	1	True
chr1	68496675	ENSG00000234264:N.N.N	44.83834373227453	1	True
chr1	68497081	ENSG00000024526:N.N.N	58.04736245036869	1	True
chr1	69568397	ENSG00000033122:U.N.N	77.37521270561543	1	True
chr1	70205578	ENSG00000066557:N.N.N	45.89478162223482	1	True
chr1	70205723	ENSG00000116754:N.N.N	33.31678956324447	1	True
chr1	70354721	ENSG00000118454:N.D.N	69.49801474758934	1	True
chr1	70354810	ENSG00000197568:N.N.N	80.4239931934203	1	True
chr1	70411271	ENSG00000116761:U.U.U	47.99347702779353	1	True
chr1	70445070	ENSG00000271992:U.U.U	56.50170164492343	1	True
chr1	71081034	ENSG00000132485:N.N.N	21.81650595575723	1	True
chr1	72282538	ENSG00000172260:N.N.N	96.38400453771979	1	True
chr1	72898975	ENSG00000225087:N.N.N	14.30090754395916	1	True
chr1	74198175	ENSG00000162620:N.N.N	76.38967668746454	1	True
chr1	74198211	ENSG00000254685:N.N.N	59.79154849688032	1	True
chr1	74699332	ENSG00000272864:N.N.N	39.87521270561543	1	True
chr1	74733151	ENSG00000162623:N.N.N	69.68235961429382	1	True
chr1	74733407	ENSG00000116791:N.N.N	44.18604651162791	1	True
chr1	75611083	ENSG00000137968:N.N.U	31.29608621667612	1	True
chr1	75724708	ENSG00000117054:N.N.N	66.36415201361316	1	True
chr1	75786255	ENSG00000137955:N.N.N	84.91917186613726	1	True
chr1	77219429	ENSG00000142892:N.N.N	48.70958593306863	1	True
chr1	77682657	ENSG00000036549:N.N.U	76.9781622234827	1	True
chr1	77759851	ENSG00000077254:N.N.N	52.15541690300624	1	True
chr1	77779623	ENSG00000180488:N.D.N	56.54424276800908	1	True
chr1	77853354	ENSG00000232015:N.N.N	91.21525808281339	1	True
chr1	77888627	ENSG00000162614:N.D.D	99.52495745887691	1	True
chr1	77979085	ENSG00000162613:N.N.N	86.73425978445832	1	True
chr1	78004938	ENSG00000162616:N.D.N	39.96738513896767	1	True
chr1	78045965	ENSG00000137960:N.N.N	14.07402155416903	1	True
chr1	78749072	ENSG00000235400:N.N.N	64.58451503119683	1	True
chr1	81306165	ENSG00000117114:N.N.N	96.29183210436756	1	True
chr1	83999131	ENSG00000137941:N.N.N	89.83976176971072	1	True
chr1	84077930	ENSG00000271576:N.N.N	32.83465683494044	1	True
chr1	84144270	ENSG00000142875:N.D.N	64.82558139534883	1	True
chr1	84479265	ENSG00000117133:N.N.N	77.99914917753829	1	True
chr1	84506564	ENSG00000174021:N.N.N	55.92030629608622	1	True
chr1	84574439	ENSG00000117151:N.N.N	59.96880317640386	1	True
chr1	84690544	ENSG00000117155:N.N.N	71.95830969937606	1	True
chr1	84893205	ENSG00000171517:U.N.N	57.60777084515031	1	True
chr1	84997112	ENSG00000153898:N.N.N	36.4931934203063	1	True
chr1	85048499	ENSG00000055732:U.N.U	50.20561542824731	1	True
chr1	85154202	ENSG00000280099:N.N.N	94.55473624503686	1	True
chr1	85201015	ENSG00000097096:N.N.N	57.161089052751	1	True
chr1	85259661	ENSG00000162642:N.N.N	56.43788996029495	1	True
chr1	85276631	ENSG00000142867:N.D.N	46.80941576857629	1	True
chr1	85465158	ENSG00000153904:N.N.N	83.1678956324447	1	True
chr1	85580760	ENSG00000142871:U.N.N	99.94327850255247	1	True
chr1	85708432	ENSG00000117174:N.N.U	97.92966534316506	1	True
chr1	86156771	ENSG00000171502:N.N.N	71.49744753261486	1	True
chr1	86396261	ENSG00000122417:N.D.U	92.69001701644923	1	True
chr1	86704569	ENSG00000097033:N.N.N	75.850822461713	1	True
chr1	86914125	ENSG00000183291:N.N.N	50.19143505388542	1	True
chr1	86914634	ENSG00000153936:N.N.N	64.93193420306297	1	True
chr1	87132002	ENSG00000267272:N.N.N	77.31140102098695	1	True
chr1	87328879	ENSG00000143013:N.U.N	35.36585365853659	1	True
chr1	88684272	ENSG00000065243:N.N.N	71.80941576857629	1	True
chr1	88891566	ENSG00000137947:N.N.N	66.2861599546228	1	True
chr1	88992628	ENSG00000137944:N.N.N	77.53828701077708	1	True
chr1	88992959	ENSG00000213516:N.N.N	62.93250141803744	1	True
chr1	89022865	ENSG00000117226:U.D.N	40.01701644923426	1	True
chr1	89065207	ENSG00000117228:U.D.N	98.97192285876348	1	True
chr1	89126113	ENSG00000162645:N.D.N	91.42796369824164	1	True
chr1	89524853	ENSG00000197147:N.D.N	96.51871809415769	1	True
chr1	89633119	ENSG00000171488:D.N.N	82.21781055019852	1	True
chr1	89820867	ENSG00000272931:N.N.N	32.41633579126489	1	True
chr1	89821031	ENSG00000171492:N.N.U	93.00198525241066	1	True
chr1	89994320	ENSG00000228175:N.N.N	28.99886557005105	1	True
chr1	89995109	ENSG00000162664:N.N.N	75.94299489506523	1	True
chr1	90851656	ENSG00000233593:N.N.D	26.6023823028928	1	True
chr1	91021472	ENSG00000122482:N.N.U	81.68604651162791	1	True
chr1	91404836	ENSG00000162669:N.N.U	65.0595575723199	1	True
chr1	91501107	ENSG00000097046:N.N.N	90.76857629041406	1	True
chr1	91886150	ENSG00000069702:N.N.N	43.37067498581963	1	True
chr1	91949370	ENSG00000137948:N.N.N	67.48440158820193	1	True
chr1	92029984	ENSG00000172031:N.N.D	22.95802609188883	1	True
chr1	92298986	ENSG00000174842:N.N.N	84.94753261486103	1	True
chr1	92299058	ENSG00000122484:N.N.N	73.61032331253546	1	True
chr1	92486924	ENSG00000162676:N.N.N	13.26574021554169	1	True
chr1	92792403	ENSG00000067208:N.N.N	57.14690867838911	1	True
chr1	92832039	ENSG00000122406:N.N.N	74.06409529211571	1	True
chr1	92961461	ENSG00000154511:N.D.N	96.95830969937606	1	True
chr1	93079282	ENSG00000143033:N.N.N	85.13896766874646	1	True
chr1	93179918	ENSG00000122483:N.N.N	45.88769143505389	1	True
chr1	93180412	ENSG00000117500:N.N.N	54.59444129325014	1	True
chr1	93345851	ENSG00000223745:N.N.N	23.42597844583097	1	True
chr1	93345906	ENSG00000117505:N.N.N	74.88655700510493	1	True
chr1	93448130	ENSG00000137942:N.N.U	95.21412365286443	1	True
chr1	93592198	ENSG00000224093:D.U.N	49.58167895632445	1	True
chr1	93681836	ENSG00000137936:N.N.N	23.76630743051616	1	True
chr1	93879205	ENSG00000067334:N.D.N	92.16534316505955	1	True
chr1	93909429	ENSG00000023909:N.N.N	80.23255813953489	1	True
chr1	94121147	ENSG00000198691:N.N.N	42.1724333522405	1	True
chr1	94237583	ENSG00000137962:N.N.N	78.37492909812819	1	True
chr1	94418388	ENSG00000117528:N.N.D	67.09444129325014	1	True
chr1	94541758	ENSG00000117525:U.N.N	86.85479296653432	1	True
chr1	94820276	ENSG00000224081:N.N.N	46.27765173000567	1	True
chr1	94820356	ENSG00000143036:D.N.N	79.21866137266024	1	True
chr1	94927109	ENSG00000117519:N.N.N	82.05473624503686	1	True
chr1	94927477	ENSG00000235501:N.N.N	48.23454339194555	1	True
chr1	95072950	ENSG00000172339:N.N.N	58.21752694271129	1	True
chr1	95117354	ENSG00000152078:U.N.N	77.96369824163358	1	True
chr1	95117922	ENSG00000271092:N.N.N	84.93335224049915	1	True
chr1	95234209	ENSG00000122481:N.N.N	49.79438457175269	1	True
chr1	95474736	ENSG00000233907:N.N.N	49.17044809982983	1	True
chr1	95510071	ENSG00000228971:N.N.U	95.2070334656835	1	True
chr1	96446929	ENSG00000228502:N.N.N	81.96256381168463	1	True
chr1	96721809	ENSG00000117569:N.N.N	69.63272830402722	1	True
chr1	97921022	ENSG00000188641:D.N.N	19.66817923993193	1	True
chr1	98046199	ENSG00000225206:N.N.N	95.96568349404424	1	True
chr1	98661720	ENSG00000162627:N.N.N	73.04310833806012	1	True
chr1	99263952	ENSG00000117600:N.N.D	13.11684628474192	1	True
chr1	99646112	ENSG00000099260:N.N.N	68.99461145774248	1	True
chr1	99765792	ENSG00000156869:N.N.N	20.94441293250142	1	True
chr1	99850488	ENSG00000162688:N.N.N	36.96114577424844	1	True
chr1	99970435	ENSG00000117620:N.N.N	49.21298922291548	1	True
chr1	100038094	ENSG00000156875:N.N.N	93.93788996029495	1	True
chr1	100132929	ENSG00000156876:N.N.N	56.29608621667612	1	True
chr1	100133162	ENSG00000122435:N.N.N	54.3321043675553	1	True
chr1	100249833	ENSG00000137992:N.N.N	35.0609756097561	1	True
chr1	100266248	ENSG00000137996:N.N.N	88.79041406693136	1	True
chr1	100352466	ENSG00000079335:N.N.N	51.61656267725468	1	True
chr1	100894811	ENSG00000162694:D.N.N	39.25127623369257	1	True
chr1	100896089	ENSG00000162695:N.N.U	63.71242200794101	1	True
chr1	101025783	ENSG00000117543:N.N.N	86.93987521270562	1	True
chr1	101025893	ENSG00000233184:N.N.N	19.31366988088486	1	True
chr1	101236887	ENSG00000170989:D.U.N	6.069200226885989	1	True
chr1	101787218	ENSG00000183298:N.N.N	50.03545093590471	1	True
chr1	101846972	ENSG00000118733:U.N.N	78.00623936471924	1	True
chr1	102365055	ENSG00000233359:N.N.N	19.13641520136132	1	True
chr1	103525698	ENSG00000185946:N.N.N	79.56608054452637	1	True
chr1	107965179	ENSG00000134215:D.N.N	20.02268859897901	1	True
chr1	108200342	ENSG00000085491:N.D.N	93.59756097560975	1	True
chr1	108560099	ENSG00000162636:N.N.N	78.58054452637549	1	True
chr1	108692309	ENSG00000134186:N.N.N	45.6678956324447	1	True
chr1	108746673	ENSG00000116266:N.D.N	62.60635280771412	1	True
chr1	108875349	ENSG00000121957:N.N.N	76.25496313102666	1	True
chr1	108963456	ENSG00000121940:N.N.N	78.94214407260351	1	True
chr1	109041985	ENSG00000085433:N.N.N	83.69256948383438	1	True
chr1	109075970	ENSG00000197780:N.N.N	67.4631310266591	1	True
chr1	109089802	ENSG00000215717:N.N.U	76.02807714123652	1	True
chr1	109090857	ENSG00000273382:N.N.N	22.44044242768009	1	True
chr1	109114114	ENSG00000116299:N.N.U	99.47532614861032	1	True
chr1	109213981	ENSG00000031698:U.U.U	82.09018718094158	1	True
chr1	109249538	ENSG00000143126:U.N.N	22.11429381735678	1	True
chr1	109283167	ENSG00000134222:D.N.D	39.67668746454906	1	True
chr1	109397917	ENSG00000134243:N.N.N	69.49092456040839	1	True
chr1	109426447	ENSG00000143106:N.N.N	86.50028360748723	1	True
chr1	109483938	ENSG00000162650:N.N.N	18.63301191151447	1	True
chr1	109494113	ENSG00000174151:N.N.N	39.23000567214974	1	True
chr1	109509726	ENSG00000181754:D.N.N	91.78247305728871	1	True
chr1	109548614	ENSG00000065135:N.N.N	88.53516732841747	1	True
chr1	109619812	ENSG00000116337:D.N.N	4.459727736812252	1	True
chr1	109656098	ENSG00000168765:N.N.D	21.2138400453772	1	True
chr1	109668056	ENSG00000213366:N.N.D	38.86131593874078	1	True
chr1	109687819	ENSG00000134184:D.N.D	34.96171298922292	1	True
chr1	109740515	ENSG00000134202:D.N.D	39.45689166193988	1	True
chr1	109764026	ENSG00000198758:N.N.N	23.55360181508792	1	True
chr1	109910848	ENSG00000184371:U.D.N	38.10266591038003	1	True
chr1	109984764	ENSG00000168710:N.N.N	50.28360748723766	1	True
chr1	110034623	ENSG00000143093:N.N.N	30.28218944980147	1	True
chr1	110058339	ENSG00000258634:N.N.N	43.97334089619966	1	True
chr1	110211472	ENSG00000116396:N.N.D	15.96710153148043	1	True
chr1	110338505	ENSG00000162775:N.N.N	29.89222915484969	1	True
chr1	110339170	ENSG00000227963:N.N.N	27.22631877481566	1	True
chr1	110370153	ENSG00000273373:N.N.N	40.16591038003403	1	True
chr1	110407783	ENSG00000224699:N.N.N	40.97419171866137	1	True
